"Lon","Lat","X1","X2","X3","Response"
0.99800315219909,0.99995365855284,-0.273468571597059,-0.0993890617391627,-0.0674768456684912,4.22483514283376
0.250997067894787,0.749926432035863,0.680502985797158,-2.15431966372096,-0.216544339725693,-22.0319246431877
0.750631784787402,0.00289691612124443,0.838514102283629,0.287590249647407,1.02320159639925,-14.0662991920241
0.871570252347738,0.998309826711193,-1.92872763594505,1.10965637524046,-0.276647256154985,16.9867828478218
0.626229367917404,0.00126444944180548,0.277916616971023,1.01874953210168,-0.542342055464595,-20.1331705866281
0.12534249946475,0.751219518017024,-1.91241046431363,0.450616190551441,-0.620123858315528,7.0555676199787
0.00257970904931426,0.128981181653216,-0.371058250019271,1.10469110087927,0.746840624940228,2.42514252107361
0.123341991333291,0.999758483842015,-0.341114471870349,1.47750600553611,1.16992776788634,15.1128659546177
0.378263209480792,0.000427978113293648,0.352449158907036,-0.499469799256546,0.971600237610586,-9.28693064538701
0.251145665999502,0.122963035246357,-0.610700361937855,-0.747359070365795,-0.347398764110095,0.328743352889633
0.999189315829426,0.379193875938654,-0.341978806230955,0.677403119298364,0.276833066177349,2.29524867075374
0.128219084814191,0.248674668138847,0.92704312272433,-0.508733330765463,-0.42588747249273,-8.78351353661568
0.753324070479721,0.373618390411139,1.61762380491754,0.469303314575599,0.509652575784048,-8.47228873366496
0.374282966833562,0.50005768542178,0.272330175691088,-1.72781237263604,0.0887154306941114,-3.89690125109272
0.685108120786026,0.683311274740845,-0.379809689692719,0.109111257770292,0.123920704605856,-9.93830768617144
0.810131220147014,0.685078801820055,-0.0535329445812966,-2.07193266664468,1.19908870180735,-16.7389893370798
0.934637937229127,0.685387978097424,2.55388103702413,0.871058354453383,1.12532664068648,-24.2267787047323
0.81133231613785,0.808518662350252,-0.904173540989896,-2.70561125369951,-1.05315626569713,-5.904267263342
0.310944214230403,0.936151170404628,-0.919635767945572,1.31669244812319,1.20452126791717,5.0007687786034
0.936752833658829,0.184218011330813,1.05038729590145,1.70238924063212,0.227537355189104,-12.6322056939734
0.439516567625105,0.0620228450279683,1.68370554389603,1.24105394384033,0.468446582738416,-3.78674758236531
0.559550503036007,0.434059603139758,0.904786012947636,0.143525587205622,0.0135141278214958,-7.52339856378028
0.314883277751505,0.81121653993614,-0.990126736386118,1.75429602128454,1.58077264163944,4.65879735826144
0.690226620761678,0.31485495576635,-0.595013791483441,0.881608986993477,1.42781811957716,12.4600386673407
0.0622105232905596,0.690816306276247,-0.337252802204177,-1.3712733085746,-2.84292402799073,-7.4683122455545
0.934881378430873,0.438984093721956,0.785701586992957,-0.801400847932887,-0.462624165590836,-0.549248227043115
0.812769938958809,0.311710829148069,0.58761532914442,-1.45361209673718,0.643936481520381,-4.12717964058313
0.0617900788784027,0.940195699222386,-0.782385093569366,0.414916372193256,-1.26105876621537,-6.41743028843952
0.815220221178606,0.185816434910521,-0.127618276869038,0.0384246907929659,-0.677024083368813,-5.07725966094019
0.813977752812207,0.559867605799809,-1.32662099882577,-0.729663626986443,0.0613918886871365,4.83936167400978
