"Lon","Lat","Response"
0.137649667914957,0.220246094046161,-0.548455833666196
0.701049867784604,0.18262134026736,-0.64735217016014
0.170732830418274,0.562469826312736,-1.64237864842058
0.427233102498576,0.339070006506518,-1.26892784397348
0.869276664219797,0.736317329341546,-0.580994024929165
0.730407846393064,0.787098263623193,-2.63204770689663
0.675560378935188,0.272479500621557,-1.78426163076828
0.595197933027521,0.324496288318187,-0.944555590611822
0.394147202372551,0.203397089382634,-1.31321218979029
0.223745253169909,0.946822302415967,-4.57902384167412
0.191578361205757,0.121424746932462,-0.775106828014898
0.989980678539723,0.507837760262191,-0.905116893854189
0.159368040272966,0.389989430084825,-1.20505167168872
0.453097768127918,0.0144226257689297,0.40711183989418
0.562086282996461,0.219271132024005,-1.76921909474409
0.034129687352106,0.567345082294196,-0.651520175493473
0.192553982604295,0.661961600417271,-3.14623261015956
0.0183113515377045,0.666763608111069,-4.68500094945787
0.909421785967425,0.30447242455557,-0.859807522517583
0.879222366493195,0.333621903788298,-2.04695626196962
0.979561859741807,0.377768957987428,-1.3404762359794
0.410464727785438,0.223052443470806,-3.18658761175225
0.0855093565769494,0.00267110136337578,-0.774906975076665
0.980372911551967,0.40714046638459,-2.38240725784888
0.972019657958299,0.114268665201962,0.504654324614206
0.644888128852472,0.0043208128772676,2.27438183004903
0.633420694153756,0.134746151277795,-0.529895188146674
0.529509912244976,0.329329904634506,-1.39650733595511
0.610387814696878,0.752886083209887,-2.39127682988169
0.482505714520812,0.072634402429685,0.654815022149996
0.0885185764636844,0.563712124945596,-2.8140647493212
0.626818690448999,0.702679185662419,-2.65628085591503
0.00718206772580743,0.567897931439802,-1.31542383109056
0.232688859570771,0.38920611073263,-0.99211618505901
0.4482947003562,0.692832495318726,-2.75150794651935
0.268750383518636,0.793132847175002,-3.07287964305474
0.543688165489584,0.568582421168685,-0.772996588249834
0.382872028276324,0.548553789267316,-2.88916103931217
0.30101064988412,0.883379165548831,-4.067981637301
0.584295403910801,0.389222561381757,-1.28820974018097
0.811098791426048,0.76792732719332,-3.14364322098752
0.835484803188592,0.505854901624843,-1.6129926866565
0.0605152684729546,0.506319941952825,-1.29790398218559
0.587416897993535,0.578372150892392,-2.71087301137098
0.490890269400552,0.621389131294563,-1.87379549523737
0.947526969248429,0.629126519430429,-3.17174666215869
0.532406919170171,0.555031658615917,-1.63010363765066
0.647639389149845,0.635713319061324,-1.54969195414619
0.668082169955596,0.51590771228075,-3.99564853556797
0.378505523083732,0.124724161112681,-1.31743274456348
0.968964426312596,0.0730490235146135,-0.663784219653426
0.403698770096526,0.781602827133611,-2.44204355271252
0.045715068699792,0.291440212633461,-2.73307449439203
0.240066809114069,0.151867398992181,-0.619300365417313
0.678266170667484,0.921760047785938,-2.72852946663055
0.12480646953918,0.246472515165806,-1.89991284467716
0.599599954904988,0.95911304675974,-4.2453993961113
0.905649410327896,0.184985915431753,-0.456602737273457
0.916029374115169,0.0330292072612792,-0.0223603555555472
0.0920791609678417,0.355784971965477,-1.70362438032574
0.124568690545857,0.690644610207528,-3.12043024585895
0.38665878539905,0.907312374562025,-3.18815703864911
0.618967954767868,0.688528730068356,-2.18686744644952
0.506069159368053,0.205947237554938,-1.45452197119949
0.157789013814181,0.272367596393451,0.649738976877245
0.163720504147932,0.0951916403137147,-0.874239505407153
0.671619553584605,0.791056927060708,-2.70454158570786
0.708489320706576,0.98154150438495,-3.56488752553449
0.104267926421016,0.779364731395617,-3.55912157338579
0.866825877223164,0.611442068824545,-3.71620813264349
0.141975028440356,0.94147158251144,-4.59035908072662
0.594387834193185,0.73837127443403,-2.96760818029712
0.605081507237628,0.40242011193186,-1.34665912670084
0.320180673152208,0.918328879168257,-3.28547484567193
0.226795517606661,0.283880921313539,-1.55443622895548
0.6095829855185,0.0557236538734287,0.663066203669355
0.610535728745162,0.690524707082659,-2.67009208462184
0.316441566450521,0.242797437123954,-1.60998217498532
0.761167644755915,0.241793669993058,-0.316658516133707
0.969805830856785,0.676060236990452,-2.93671055123471
0.69999010139145,0.655949482228607,-2.89914112771848
0.596170759294182,0.684992232127115,-2.30921093460744
0.940569825470448,0.667995495488867,-2.96754576864797
0.798946409486234,0.829779295716435,-3.57375551264244
0.60532144526951,0.955846342956647,-3.30212529142326
0.682928475318477,0.746098546078429,-4.0728252115764
0.967893287306651,0.670480835950002,-3.16689820100436
0.431749501731247,0.80570808891207,-3.68767655653593
0.617972117150202,0.154691473115236,-0.891346243984436
0.4331823985558,0.874492509989068,-2.51793685998158
0.0794784626923501,0.980722598964348,-5.22631161118584
0.323436751263216,0.813703510910273,-3.15399096369313
0.457307889359072,0.567051994148642,-1.84590414992346
0.130901712458581,0.315910933306441,0.179729290837659
0.310938648879528,0.868225101847202,-4.31057292072273
0.0293354163877666,0.454980669310316,-2.50790390586504
0.670831259340048,0.982786569744349,-2.86591473639267
0.899243132444099,0.64080238295719,-2.97444875660055
0.338444894645363,0.793682723306119,-1.88551457267471
0.618744081119075,0.143328925129026,-0.868259748413002
0.549448450328782,0.4985665762797,-0.519306533666294
0.43105206778273,0.912695703329518,-1.58172402967417
0.423473235219717,0.940595949767157,-4.04232970007773
0.00960822147317231,0.82203765749,-4.20664894369539
0.291776165133342,0.985239768633619,-3.34928879042875
0.420646860031411,0.211206948617473,-1.10320088846971
0.198714243248105,0.0293355444446206,1.92984397475873
0.579199137864634,0.588815970113501,-2.77126646860794
0.235109940636903,0.604587577981874,-3.78061452023768
0.280265034176409,0.761803466361016,-3.16936307636282
0.49723708932288,0.0304344319738448,-0.431797889126248
0.921290103346109,0.607610962353647,-3.64078509237554
0.619805794674903,0.328422971302643,-1.37176915467181
0.0391088454052806,0.268504116684198,-1.02328238929583
0.15124683524482,0.530296796932817,-0.807691428134137
0.928490770282224,0.0927639303263277,0.583942030547718
0.540798483882099,0.22677615005523,-1.24439953997895
0.0809749737381935,0.562779093626887,-1.44391379911929
0.263803137931973,0.103532341774553,0.2155150259999
0.0899013455491513,0.722626972943544,-2.7561318846906
0.873193898005411,0.0933695929124951,0.503102490994501
0.432307774666697,0.683733209734783,-3.19856301836576
0.311317570740357,0.239498720970005,-1.74986206438557
0.913194376742467,0.678123993333429,-3.06788303082298
0.236653374042362,0.98422960890457,-3.39678775852356
0.818563407752663,0.606071586720645,-2.69785519532453
0.452921586111188,0.665080721722916,-2.1714619822336
0.122756178257987,0.270045335637406,-0.643639831310838
0.152220805641264,0.844367597950622,-4.42949623834699
0.262102290056646,0.930163937155157,-3.23029936557154
0.150321309221908,0.662978704785928,-3.72747577729443
0.0424851051066071,0.313953818520531,-1.77363937952567
0.342880957759917,0.33607545029372,-2.80559433163873
0.0334207110572606,0.855657213833183,-5.00043181128524
0.786460228729993,0.270973305916414,-3.08856946025761
0.0400050489697605,0.608109221560881,-2.23506143233056
0.236631681211293,0.193617565790191,-2.0872445212427
0.630093166138977,0.0224780100397766,0.760197386809669
0.630083780735731,0.541654777480289,-3.00300098613997
0.315576768247411,0.572163094999269,-3.1807797317451
0.311453354544938,0.789026397513226,-2.06415565658113
0.380937459878623,0.275904016802087,-2.71851364016223
0.40596172073856,0.575967743992805,-1.75384362393301
0.146289029391482,0.011032622307539,-0.322276949017403
0.940263972850516,0.0135787858162075,-0.182883243561637
0.93816282460466,0.0813791947439313,1.31527619106585
0.747236364521086,0.754102551843971,-3.96291600818835
0.924015254713595,0.399610546184704,-1.79643278915041
0.361678392859176,0.771055078366771,-2.90181366828366
0.750837792642415,0.338002753211185,-2.35700682446902
0.815105146262795,0.40154406381771,-1.39366099627735
0.474312652368098,0.580206926912069,-1.88178495752184
0.904213099973276,0.776025650789961,-2.89280941228792
0.74554530531168,0.53134144586511,-3.58591053865516
0.901877913158387,0.155778761487454,0.820564140002819
0.885457253782079,0.713947968790308,-3.35278378296225
0.789522763807327,0.0516788579989225,0.386277623296964
0.299446013523266,0.336884560761973,-1.69333005999085
0.0311662044841796,0.685988380108029,-3.68486133452792
0.526446069357917,0.457477713935077,-0.828288446417207
0.392454282613471,0.908786040963605,-3.87342329774589
0.488705761963502,0.913197494577616,-4.05397506718213
0.446729126619175,0.20802561705932,-2.27191116917103
0.365796062164009,0.113084607990459,-0.941162424996502
0.295250561786816,0.0462378971278667,0.968689337362447
0.281583231408149,0.758837139233947,-2.26230468561126
0.242813246557489,0.965155831770971,-3.46674685841446
0.185319217853248,0.205655439058319,-2.27126638670112
0.111619616160169,0.400194508489221,-1.87700948306126
0.404947074363008,0.772839148296043,-2.00294907362994
0.708106821402907,0.861110333353281,-3.26109110917255
0.129231778439134,0.0899938538204879,0.204401134827342
0.638997218571603,0.110539709916338,0.141641104499235
0.47435702313669,0.889452943811193,-2.93167873834533
0.206996224354953,0.788252978818491,-3.76448223058658
0.60536686796695,0.236103639937937,-1.43835583160464
0.587130409432575,0.918564667925239,-3.55856148827176
0.0969404364004731,0.613872860558331,-2.86334289956465
0.37190728308633,0.447886592708528,-1.16828819566525
0.631605843314901,0.359173701377586,-1.46732711056403
0.708310236455873,0.831545325927436,-4.60526883197522
0.931970169302076,0.242838107049465,0.039567581862649
0.0143967454787344,0.380891140317544,-2.21136601232549
0.329012986971065,0.190391729120165,-1.15903881359337
