"Lon","Lat","Response"
0.406483969883993,0.723196102771908,-1.9870958385217
0.137871766462922,0.780431431019679,-4.46560300885627
0.0297196232713759,0.866791592212394,-3.64848841623834
0.766728175571188,0.575066769029945,-1.54761372167737
0.851390244672075,0.469934903318062,-1.58242725920598
0.19486812944524,0.875312253599986,-3.86455086659144
0.252742294920608,0.86674454761669,-4.52819631293255
0.584650980308652,0.851171234389767,-4.22701828889931
0.174526851158589,0.772652282146737,-3.22473882267761
0.839042763691396,0.397859280463308,-1.52223855387337
0.907082401448861,0.2972944942303,-1.26148142396203
0.890755602857098,0.264779641991481,0.106751669507671
0.849245150573552,0.931191973155364,-3.39180756667883
0.280709012644365,0.416864569531754,-1.08045509123322
0.176288143498823,0.695222127484158,-1.63328135943988
0.804012687876821,0.284358718199655,-1.37643274909531
0.820115344598889,0.553833075799048,-2.20448881019742
0.129007294075564,0.341269068187103,-2.06665019908624
0.854708207305521,0.100231967400759,0.633833877551737
0.744230896234512,0.309951800853014,-2.30094517360481
0.151214070385322,0.921326465671882,-3.17647476869147
0.525401773862541,0.640191342448816,-3.8143515486669
0.419092822587118,0.678677879506722,-3.0609540283425
0.506023396970704,0.315657153492793,0.157690165723557
0.530984438490123,0.486575233982876,-3.0454851488178
0.0353859465103596,0.389042352559045,-2.56442828225141
0.209641499910504,0.36600495618768,-1.40321646961083
0.157257715938613,0.038784459233284,-0.0337430457927785
0.794089963892475,0.570025190478191,-0.104576633915979
0.904852887848392,0.631930008763447,-2.62081141698769
0.0527281069662422,0.00572615675628185,1.06274021398785
0.103445290587842,0.79157675546594,-2.67720157341773
0.607850004686043,0.982617684174329,-5.54617739502511
0.336347828852013,0.668657928705215,-3.46243940578602
0.421049059834331,0.335072599351406,-1.74148209540738
0.115896169096231,0.0280813216231763,1.34534976805903
0.395220279693604,0.0239797395188361,0.640518143438318
0.154041319154203,0.784249232616276,-3.82220428278762
0.629413407528773,0.418960467679426,-2.21536795729219
0.361584499012679,0.0600706485565752,-0.191036702026135
0.742061441531405,0.327732030302286,-1.71292435202969
0.560183523222804,0.506132218288258,-2.53312570006737
0.98315397487022,0.7805858082138,-3.79293624868473
0.822134499670938,0.244328020373359,0.0712505091413803
0.959397100377828,0.742665498051792,-2.32107521789445
0.563560105161741,0.480177500518039,-3.08267775256185
0.242093147709966,0.901622315635905,-5.8325243507237
0.528991447295994,0.783978686900809,-3.48754609430105
0.840838602278382,0.400743342237547,-1.05605745936573
0.849359380779788,0.407403981778771,-0.837141273900933
0.0430611388292164,0.990260823629797,-5.29926540344276
0.516508295200765,0.604956360301003,-2.10369160132178
0.978728583315387,0.0294229630380869,0.268876690299717
0.933094981359318,0.753083001123741,-2.79997468817519
0.711889245314524,0.0678245660383254,-0.14897472314322
0.560763759305701,0.794645846122876,-2.65797337188297
0.945831060176715,0.361281464807689,-0.782752615387378
0.206188534153625,0.986450546421111,-4.42573372092618
0.12755422713235,0.837326621636748,-2.76625269253242
0.686519551556557,0.629907518392429,-1.59966447103559
0.356410217937082,0.0946032449137419,1.23305179977773
0.0218118838965893,0.556912486208603,-1.54399187916952
0.686335759004578,0.0345307344105095,-0.68332109767495
0.218840882414952,0.681759990286082,-1.94636811755071
0.205830287421122,0.962545561371371,-4.84284720708455
0.875490600476041,0.656274619745091,-3.64111782505529
0.823893258115277,0.0342781664803624,2.12420090963072
0.174152337945998,0.801592075964436,-2.66984984444882
0.192114159232005,0.271028869785368,-1.50286976609696
0.16831778571941,0.743365427479148,-4.3134507476407
0.0853319019079208,0.564402474788949,-3.14318926004384
0.676090475870296,0.633005570620298,-2.25542287150471
0.213162851985544,0.108650840353221,0.591616032538765
0.868453519884497,0.071766875917092,1.51676677658982
0.428805176401511,0.495695119956508,-2.08222069174923
0.977905832696706,0.352648555068299,-1.08811064760183
0.264871607301757,0.696294576162472,-2.57192035429188
0.319365478586406,0.81909597129561,-3.96858552148717
0.934368352638558,0.0922070459928364,-1.15260603340509
0.25646710046567,0.546400909312069,-2.21499514639676
0.159467998193577,0.80225115083158,-2.43315356930542
0.413513397797942,0.624496809206903,-3.94687927727642
0.789411513367668,0.713233759161085,-1.38658374523507
0.955099632497877,0.0245780583936721,2.80693649071477
0.603069172473624,0.443456945475191,-2.38500097411027
0.0887790005654097,0.459341253619641,-1.51805219532823
0.473796509904787,0.592586586717516,-3.18786357994797
0.439717337721959,0.0355793761555105,0.154450782205274
0.878685422241688,0.0893969489261508,0.948569183444417
0.0606316716875881,0.828860011184588,-2.54774131751612
0.464638270903379,0.76104861497879,-3.21115341817991
0.646771495928988,0.429987478768453,-1.14872977057158
0.0555137742776424,0.135000614216551,-1.17243495555781
0.805042307358235,0.898422282421961,-4.96324305457736
0.138318655546755,0.604734800523147,-4.11478718385705
0.562086405465379,0.901457092026249,-4.52700054470441
0.270019947551191,0.601374562596902,-3.45347487495659
0.73669666191563,0.736419348977506,-3.36969861376042
0.205338352127001,0.932827861746773,-2.63973252315904
0.486279107397422,0.449758992996067,-2.97168729544784
0.691206400981173,0.397579986369237,-0.904006560203226
0.0380053545814008,0.235012091696262,-1.34918907405353
0.235617527971044,0.958645526086912,-5.00117539297673
0.0817136052064598,0.41780029819347,-1.30255182600324
0.446952214930207,0.799740126589313,-2.03191489960123
0.811901429202408,0.547684117686003,-1.34338673606349
0.411718816962093,0.44696948165074,-2.87456239339451
0.0719976988621056,0.455548660364002,-2.0747523391662
0.893964347662404,0.0555895427241921,0.746247511238125
0.0218029795214534,0.748969109496102,-3.75392526639594
0.140282285399735,0.978666275506839,-4.41069006244418
0.524059175979346,0.760520713636652,-2.84726923301532
0.952099588932469,0.0183153613470495,1.85924143053114
0.57497776998207,0.0815752989146858,0.52378510187594
0.790075747529045,0.796971812378615,-2.97713445995239
0.259607210522518,0.37316266214475,-1.65675502151961
0.264845797792077,0.262324739480391,-1.25525324084501
0.866483099060133,0.864554706262425,-1.98243902498266
0.475950842956081,0.50263378280215,-1.71832685228814
0.89077236270532,0.0846538364421576,1.04007255722434
0.591471241088584,0.0714030382223427,0.285777037624913
0.621134013170376,0.770141858607531,-3.19551092812651
0.502442009747028,0.576722293859348,-3.40265347268582
0.313686118926853,0.675188652938232,-4.30048318000422
0.505470323609188,0.117118607508019,-0.658418403362188
0.177010018145666,0.677843536483124,-1.79385046927237
0.690514639252797,0.394985806196928,0.386619871102998
0.929481266997755,0.926909552887082,-3.02524962393433
0.44180901767686,0.792357987025753,-2.73389107921098
0.181074092397466,0.111392282415181,-1.77650230958066
0.74456577654928,0.389385545160621,-1.02339510518213
0.675550020998344,0.747464245185256,-2.98344242990737
0.915560319786891,0.555458824150264,-1.81151516207371
0.715916140703484,0.040790660539642,1.03777436854212
0.1629538834095,0.431480925763026,-2.61763406634775
0.834480013232678,0.206673200475052,0.0467326789645579
0.300178952049464,0.300122042186558,-0.845032766556882
0.115560794482008,0.726032229606062,-2.51942134333029
0.898736442206427,0.662519925739616,-2.14386836983563
0.592312311753631,0.223324306542054,-0.284659709247752
0.0521195523906499,0.55783883552067,-1.12433043412427
0.470948554808274,0.661758833564818,-2.71226447008786
0.881002363283187,0.0427908517885953,1.46165489201629
0.324441925156862,0.806125401286408,-2.998781614417
0.600083903875202,0.606352695031092,-3.04753330626858
0.656792811350897,0.320542634697631,-1.06663138568722
0.710133195854723,0.797193962382153,-4.03683140553216
