"Lon","Lat","X1","X2","X3","Response"
0.00157271418720484,0.00106375268660486,3.77230668507233,1.6139581263952,-0.921401867338619,-29.2438685138428
0.996208876837045,0.997594626154751,-1.1948622657576,0.716654240514417,-0.443049793682081,14.0248413250425
0.50035769934766,0.00083138095214963,0.621239416448977,0.473042053046313,0.40208325219745,0.626527784921633
0.251975333550945,0.00164284207858145,0.154242257385222,-1.66566867480443,0.357759972440618,-8.11789779904064
0.00239640194922686,0.251218284480274,-1.02931099758871,1.77011438501164,-1.21304007242909,10.3116985339699
0.125556539511308,0.125736251473427,-1.06255243067306,-1.53296582045397,-0.506041620352865,-10.5676862864849
0.624499998986721,0.12608519080095,0.889714735188776,0.518327495858415,-0.34614905867668,-7.4691890491813
0.376212269067764,0.374857499264181,-2.23512850176933,-1.06606839519722,0.078574832405832,5.41110742620923
0.375003401655704,0.871705627301708,-0.487651206259216,-0.924069941599216,-0.32721013643113,-3.75915483858788
0.126128210918978,0.375234720762819,0.0466956962276261,0.122217159998824,-0.80766412804419,-0.92783666917575
0.623860491905361,0.250517022330314,0.631029613874851,-1.14969579889422,0.386710329499962,-10.2869048951543
0.749730725539848,0.12554568471387,-1.63796650638866,1.68178980762451,2.40733792057596,32.7792257800555
0.250542883761227,0.125331566901878,-0.141613460461195,-1.00086647500437,0.618638570582534,-8.70089071691212
0.874136208556592,0.749581241281703,2.06880531560121,-0.0357793268609411,0.51737146308416,-21.2390317385389
0.872660863678902,0.997431060532108,-0.71613862358069,-0.575810201149395,-1.17881369710919,-7.39209931709652
0.127536000683904,0.751144361449406,-0.721648468907473,-0.348675133883426,-1.13704646685053,-4.15087686207419
0.749906721059233,0.870783495018259,0.504459166033641,1.69111118420185,0.724456469487222,-15.1083906271803
0.500063556944951,0.372893033316359,-1.2522734709821,0.760083062803399,1.29590065629353,15.9965007467127
0.00311385164968669,0.875418429961428,0.504128777192165,0.203811909689537,-1.34162659183722,-20.6189125871936
0.377326788613573,0.497754809912294,0.390852048325583,-0.386480032423152,-0.224089168088366,-3.36039264192294
0.2501446751412,0.622006280114874,0.423432003378201,0.954334369858852,0.551415480015285,11.2043975326361
0.124379580840468,0.497044880175963,1.02827600110855,-0.392727139082257,-0.343379941244169,-4.58521894419788
0.00435149786062539,0.374291301937774,-0.279939518002461,-1.15153974940449,0.0756279415637958,-6.87246715806223
0.312679201131687,0.683533292729408,-0.298020003446848,0.155916355180096,-1.07106994258974,7.38101914603175
0.811012264806777,0.435758030042052,1.82345931430638,1.2828992270568,2.17935482763008,-19.8782671561627
0.686442308826372,0.187787290196866,-0.743088336384882,-1.78890302287063,-0.840349291148923,-5.2720670103654
0.686590339289978,0.684713880997151,-0.127434107679569,1.64440437123532,-0.0352392987842525,9.08119360429952
0.0646798454690725,0.93639506562613,-0.318882594867611,-0.414981593919693,-1.83781901188945,-15.5386726566078
0.563552076229826,0.81021709064953,1.64185757730745,-0.268123571156833,-1.74303729304231,-14.5372757483851
0.686935644829646,0.437527482165024,-0.642773562933805,-0.461069425910306,0.974799422476058,6.92884912809592
0.442202089354396,0.562078592833132,0.104486910692138,-0.444988650374889,0.92807377252442,-16.3366144161119
0.561832602135837,0.0624625075142831,1.48816834009234,0.499243513333562,0.210269152084725,-14.6936149415022
0.313840069575235,0.497716455487534,-0.0852885805534485,-1.03713944019842,0.852980526640043,-7.40641025303138
5.2495626732707e-05,0.686814844142646,2.39767109102916,-0.877085061643138,0.52917289880326,-40.8644622843838
0.0664281151257455,0.00322444131597877,0.0330721047825895,1.11903374880089,-0.187908419417876,-12.6688890722745
0.0632862199563533,0.624658564338461,0.893615562764381,-0.525621267181287,0.288016351660814,-13.7254087578359
0.936619154876098,0.373192760627717,-1.363120159838,0.420880209596843,1.34093709030814,9.47257736178889
0.000501859467476606,0.0654328532982618,-0.527331227964833,1.05945299746169,2.07591646458981,12.3319335684595
0.748617175268009,0.933380800066516,-0.537993616522871,1.45139490251927,0.709295018419295,-3.75778874508594
0.436335837934166,0.871297407429665,-0.005971250261233,1.27494789236131,-0.182774512256129,5.9567362208299
0.93559358571656,0.247726521454751,0.00436734666777749,-1.17823031901628,-0.529807580984985,-3.55760948011523
0.811726756393909,0.251419047825038,1.26941216129048,-0.45211536475214,1.42648967277756,-18.8769825490738
0.625198460184038,0.811473798705265,-1.01945364369445,-1.1066540821753,0.194037533494866,12.2204680127967
0.312501458451152,0.746545501286164,-0.249288989104089,1.88231629323618,-0.00929208023729763,6.38222757666167
0.934631315525621,0.000324911903589964,-0.987650834270613,-0.0420820598815578,0.327621682596087,3.06886280427473
0.124739938881248,0.188764272024855,0.149276503550576,-0.725009510614488,0.856982836230846,-7.55136285577535
0.000842622946947813,0.438265840988606,-1.10433101081842,-1.353440858957,1.59473516219217,-7.0245259612078
